subj,run,runstart,trial,Cue1_Onset,Cue2_Onset,response,Reward,Effort,Order,RT,Trigger,ITI_Onset,ITI_Offset,CounterBalance,Site,ModelledDiff,BinaryDiff,TaskDiff,ExpectedChoice,Error,Visit1_ModelDiff,Visit1_BinaryDiff,filter_$,Easy_NonEff,Easy_Eff,IDP,IDP_binary,SVC,SVH
906,2,752595.31,49,321.47,323.49,1,7.95,1,2,0.58,1,324.6,326.6,2,1,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,6.55,0,7.131,7.131
906,2,752595.31,54,353.63,355.65,1,10.12,0.5,2,0.85,1,357.03,359.03,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.71,0,1,-2.27
906,2,752595.31,55,359.05,361.06,1,9.99,0.2,2,0.77,1,362.36,364.36,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.74,0,1,-0.66899
906,2,752595.31,56,366.61,368.62,1,8.07,1,1,0.95,1,370.11,372.11,2,1,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,6.67,0,1,0.83
906,2,752595.31,57,372.13,374.14,1,7.96,0.8,1,0.81,1,375.48,377.48,2,1,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,4.46,0,1.7497,1.7497
906,2,752595.31,61,398.01,400.03,1,9.24,0.2,1,1.01,1,401.56,403.56,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,7.99,0,9.99,9.99
906,2,752595.31,62,403.58,405.6,1,10.12,0.5,2,0.85,1,406.98,408.98,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.71,0,9.6097,9.6097
906,2,752595.31,64,414.28,416.3,1,7.22,1,1,0.8,1,417.63,419.63,2,1,0,0,1,1,0,0.02,1,0,#NULL!,#NULL!,5.82,0,8.091,8.091
906,2,752595.31,70,448.23,450.25,1,10.08,0.2,1,0.8,1,451.58,453.58,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.83,0,7.72,7.72
906,2,752595.31,71,455.59,457.6,1,9.34,0.5,2,0.88,1,459.02,461.02,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,7.93,0,1,-1.889
906,2,752595.31,73,466.35,468.37,1,8.16,1,1,0.59,1,469.49,471.49,2,1,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,6.76,0,1,-0.14899
906,2,752595.31,77,490.53,492.55,1,10.13,0.2,2,0.83,1,493.92,495.92,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.88,0,1,0.44974
906,2,752595.31,78,495.93,497.95,1,10.4,0.5,1,0.55,1,499.03,501.03,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.99,0,1.6697,1.6697
906,2,752595.31,79,501.05,503.07,1,7.33,1,2,0.63,1,504.23,506.23,2,1,0,0,1,1,0,0.02,1,0,#NULL!,#NULL!,5.93,0,1,0.99
906,4,754044.65,1,0.04,2.07,1,9.47,0.2,1,1.92,1,4.52,6.52,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.29,0,10.1097,10.11
906,4,754044.65,2,6.56,8.57,1,9.98,0.5,2,0.87,1,9.97,11.97,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.92,0,9.75,9.75
906,4,754044.65,3,11.99,14,1,7.19,0.5,1,0.4,1,14.94,16.94,2,1,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,6.13,0,10.1497,10.15
906,4,754044.65,4,16.95,18.97,1,7.22,0.5,2,0.58,1,20.09,22.09,2,1,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,6.16,0,9.89,9.89
906,4,754044.65,5,24.69,26.71,0,-0.92,1,1,0.38,1,27.63,29.63,2,1,0,1,-1,0,0,0.06,1,0,0,#NULL!,10.92,0,7.371,7.371
906,4,754044.65,6,29.64,31.66,0,-0.31,0.8,1,0.57,1,32.76,34.76,2,1,0,1,0,0,0,0.12,1,0,#NULL!,#NULL!,4.42,0,7.92,7.92
906,4,754044.65,10,51.88,53.89,1,9.78,0.2,2,0.68,1,55.11,57.11,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.6,0,1,-0.24899
906,4,754044.65,11,59.46,61.47,1,9.99,0.5,2,0.78,1,62.79,64.79,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.93,0,1,-0.71
906,4,754044.65,13,70.56,72.58,0,-1.51,1,1,1.21,1,74.31,76.31,2,1,0,1,-1,0,0,0.03,1,0,0,#NULL!,11.51,0,1.79,1.79
906,4,754044.65,18,105.56,107.58,1,10.1,0.2,1,2.12,1,110.23,112.23,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.92,0,9.7997,9.7997
906,4,754044.65,19,113.84,115.85,1,9.55,0.5,1,0.65,1,117.04,119.04,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.49,0,10.1,10.1
906,4,754044.65,23,134.96,136.98,0,-0.37,1,1,0.41,1,137.91,139.91,2,1,0,1,-1,0,0,0.1,1,0,0,#NULL!,10.37,0,10.2497,10.25
906,4,754044.65,26,153.43,155.44,1,9.34,0.2,2,0.66,1,156.63,158.63,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.16,0,7.88,7.88
906,4,754044.65,27,158.64,160.66,1,10.18,0.5,1,0.64,1,161.83,163.83,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.12,0,7.021,7.021
906,4,754044.65,30,176.35,178.37,0,-0.81,0.8,1,0.71,1,179.6,181.6,2,1,0,1,-1,0,0,0.08,1,0,0,#NULL!,4.92,0,1,-1.179
906,4,754044.65,33,194.62,196.64,1,10.99,0.5,2,0.73,1,197.9,199.9,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.93,0,1,-1.57
906,4,754044.65,34,199.92,201.94,1,9.52,0.2,1,0.57,1,203.04,205.04,2,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.34,0,1,0.74974
